file,shape,dtype,ndim,min,max,mean,std,error
data\official\train\train\NoisyLR\000159.npy,"(128, 128)",float32,2,-0.031698595732450485,1.2780873775482178,0.11075420677661896,0.0929190069437027,
data\official\train\train\NoisyLR\000160.npy,"(128, 128)",float32,2,-0.0017268944066017866,1.2138210535049438,0.3251587748527527,0.188985213637352,
data\official\train\train\NoisyLR\000161.npy,"(128, 128)",float32,2,-0.001219875761307776,1.4713795185089111,0.2982744574546814,0.19304394721984863,
data\official\train\train\NoisyLR\000162.npy,"(128, 128)",float32,2,0.0028100162744522095,1.5835990905761719,0.3124677240848541,0.2093285769224167,
data\official\train\train\NoisyLR\000163.npy,"(128, 128)",float32,2,-0.01791810244321823,1.3375691175460815,0.3020097613334656,0.1965026706457138,
data\official\train\train\NoisyLR\000164.npy,"(128, 128)",float32,2,-0.01484459638595581,1.30496084690094,0.5535942316055298,0.17304018139839172,
data\official\train\train\NoisyLR\000165.npy,"(128, 128)",float32,2,0.006918033584952354,1.5381017923355103,0.48174387216567993,0.15585659444332123,
data\official\train\train\NoisyLR\000166.npy,"(128, 128)",float32,2,0.0008271504775620997,1.4494006633758545,0.43334364891052246,0.15026284754276276,
data\official\train\train\NoisyLR\000167.npy,"(128, 128)",float32,2,-0.0006515751010738313,1.2377982139587402,0.3957264721393585,0.13375166058540344,
data\official\train\train\NoisyLR\000168.npy,"(128, 128)",float32,2,-0.05454939231276512,1.6437311172485352,0.5769357085227966,0.24992778897285461,
data\official\train\train\NoisyLR\000169.npy,"(128, 128)",float32,2,0.016455644741654396,1.5137014389038086,0.6769968271255493,0.18090054392814636,
data\official\train\train\NoisyLR\000170.npy,"(128, 128)",float32,2,-0.0014059802051633596,1.5442510843276978,0.7191919684410095,0.185950368642807,
data\official\train\train\NoisyLR\000171.npy,"(128, 128)",float32,2,0.005891409236937761,1.4864948987960815,0.3133929669857025,0.11784607172012329,
data\official\train\train\NoisyLR\000172.npy,"(128, 128)",float32,2,-0.006604220252484083,1.5424787998199463,0.7104766368865967,0.16861271858215332,
data\official\train\train\NoisyLR\000173.npy,"(128, 128)",float32,2,0.033334117382764816,1.378785490989685,0.49157071113586426,0.2064552903175354,
data\official\train\train\NoisyLR\000174.npy,"(128, 128)",float32,2,0.0457327663898468,1.3475322723388672,0.45777279138565063,0.1815297156572342,
data\official\train\train\NoisyLR\000175.npy,"(128, 128)",float32,2,0.025114916265010834,1.469128966331482,0.45315486192703247,0.18999700248241425,
data\official\train\train\NoisyLR\000176.npy,"(128, 128)",float32,2,-0.002824226627126336,1.2823734283447266,0.37880703806877136,0.15019407868385315,
data\official\train\train\NoisyLR\000177.npy,"(128, 128)",float32,2,0.0056234304793179035,1.4929425716400146,0.526274561882019,0.18985570967197418,
data\official\train\train\NoisyLR\000178.npy,"(128, 128)",float32,2,0.002431293949484825,1.4702272415161133,0.7305325269699097,0.14617033302783966,
data\official\train\train\NoisyLR\000179.npy,"(128, 128)",float32,2,0.047499917447566986,1.2844226360321045,0.5189422369003296,0.1871538758277893,
data\official\train\train\NoisyLR\000180.npy,"(128, 128)",float32,2,-0.026615848764777184,1.35286545753479,0.08994414657354355,0.16219322383403778,
data\official\train\train\NoisyLR\000181.npy,"(128, 128)",float32,2,-0.03308897092938423,1.1411243677139282,0.26346707344055176,0.20464450120925903,
data\official\train\train\NoisyLR\000182.npy,"(128, 128)",float32,2,-0.021162476390600204,1.2344343662261963,0.2609137296676636,0.2055797576904297,
data\official\train\train\NoisyLR\000183.npy,"(128, 128)",float32,2,-0.01500180084258318,1.3173449039459229,0.2644976079463959,0.20773503184318542,
data\official\train\train\NoisyLR\000184.npy,"(128, 128)",float32,2,0.003750426694750786,1.6593035459518433,0.5043551921844482,0.2339888960123062,
data\official\train\train\NoisyLR\000185.npy,"(128, 128)",float32,2,-0.008053944446146488,1.0696899890899658,0.22416968643665314,0.18102584779262543,
data\official\train\train\NoisyLR\000186.npy,"(128, 128)",float32,2,0.003593010362237692,1.1651660203933716,0.2239493876695633,0.18831810355186462,
data\official\train\train\NoisyLR\000187.npy,"(128, 128)",float32,2,-0.011456129141151905,1.15891695022583,0.22374054789543152,0.18389783799648285,
data\official\train\train\NoisyLR\000188.npy,"(128, 128)",float32,2,0.0002518640540074557,1.3567466735839844,0.2907171845436096,0.16979680955410004,
data\official\train\train\NoisyLR\000189.npy,"(128, 128)",float32,2,-0.0005035054055042565,1.324291467666626,0.3327462077140808,0.20034125447273254,
data\official\train\train\NoisyLR\000190.npy,"(128, 128)",float32,2,-0.012527024373412132,1.2855558395385742,0.3285987973213196,0.20167531073093414,
data\official\train\train\NoisyLR\000191.npy,"(128, 128)",float32,2,-0.00786725152283907,1.514613151550293,0.33138829469680786,0.19689121842384338,
data\official\train\train\NoisyLR\000192.npy,"(128, 128)",float32,2,0.04261669144034386,1.349678874015808,0.6796903610229492,0.11731448769569397,
data\official\train\train\NoisyLR\000193.npy,"(128, 128)",float32,2,-0.03639140725135803,1.5170001983642578,0.21142157912254333,0.21714147925376892,
data\official\train\train\NoisyLR\000194.npy,"(128, 128)",float32,2,-0.0188471507281065,1.479455828666687,0.20426353812217712,0.2072574496269226,
data\official\train\train\NoisyLR\000195.npy,"(128, 128)",float32,2,-0.0042861998081207275,1.2775847911834717,0.20023611187934875,0.20439757406711578,
data\official\train\train\NoisyLR\000196.npy,"(128, 128)",float32,2,0.009216703474521637,1.2536813020706177,0.5035190582275391,0.14211155474185944,
data\official\train\train\NoisyLR\000197.npy,"(128, 128)",float32,2,0.010433985851705074,1.279327392578125,0.5426522493362427,0.15409815311431885,
data\official\train\train\NoisyLR\000198.npy,"(128, 128)",float32,2,0.0105834836140275,1.4427520036697388,0.5593875050544739,0.15563669800758362,
data\official\train\train\NoisyLR\000199.npy,"(128, 128)",float32,2,0.009339596144855022,1.3814066648483276,0.5418151617050171,0.1629273146390915,
data\official\train\train\NoisyLR\000200.npy,"(128, 128)",float32,2,0.023567408323287964,1.2075682878494263,0.44645705819129944,0.16785843670368195,
data\official\train\train\NoisyLR\000201.npy,"(128, 128)",float32,2,-0.004967518150806427,1.9107027053833008,0.5699529647827148,0.33856168389320374,
data\official\train\train\NoisyLR\000202.npy,"(128, 128)",float32,2,-0.0008211968815885484,1.5873095989227295,0.5580808520317078,0.3255103826522827,
data\official\train\train\NoisyLR\000203.npy,"(128, 128)",float32,2,-0.003853769740089774,1.4693108797073364,0.5558469891548157,0.32261788845062256,
data\official\train\train\NoisyLR\000204.npy,"(128, 128)",float32,2,-0.011305956169962883,1.4793930053710938,0.4693441390991211,0.21186234056949615,
data\official\train\train\NoisyLR\000205.npy,"(128, 128)",float32,2,-0.033236753195524216,1.5335856676101685,0.4284290373325348,0.221810445189476,
data\official\train\train\NoisyLR\000206.npy,"(128, 128)",float32,2,-0.015605024993419647,1.3147656917572021,0.39696767926216125,0.21710684895515442,
data\official\train\train\NoisyLR\000207.npy,"(128, 128)",float32,2,-0.023336945101618767,1.3124102354049683,0.3823004961013794,0.21326051652431488,
data\official\train\train\NoisyLR\000208.npy,"(128, 128)",float32,2,0.008334822952747345,1.4172143936157227,0.49041417241096497,0.20591498911380768,
data\official\train\train\NoisyLR\000209.npy,"(128, 128)",float32,2,0.009123177267611027,1.420121192932129,0.4721781313419342,0.2162356823682785,
data\official\train\train\NoisyLR\000210.npy,"(128, 128)",float32,2,0.0077078742906451225,1.3669962882995605,0.4584594964981079,0.21071740984916687,
data\official\train\train\NoisyLR\000211.npy,"(128, 128)",float32,2,0.016034936532378197,1.4083958864212036,0.4281276762485504,0.2076902538537979,
data\official\train\train\NoisyLR\000212.npy,"(128, 128)",float32,2,-0.02802581898868084,1.7091268301010132,0.2134612500667572,0.19494865834712982,
data\official\train\train\NoisyLR\000213.npy,"(128, 128)",float32,2,-0.01592496782541275,1.470807671546936,0.2618115246295929,0.18031057715415955,
data\official\train\train\NoisyLR\000214.npy,"(128, 128)",float32,2,-0.012046724557876587,1.0347660779953003,0.4166414439678192,0.21336375176906586,
data\official\train\train\NoisyLR\000215.npy,"(128, 128)",float32,2,-0.010074890218675137,1.333952784538269,0.3154045045375824,0.16484616696834564,
data\official\train\train\NoisyLR\000216.npy,"(128, 128)",float32,2,-0.001876713940873742,1.0884437561035156,0.14294028282165527,0.10685793310403824,
data\official\train\train\NoisyLR\000217.npy,"(128, 128)",float32,2,0.001695303013548255,1.5684975385665894,0.3726766109466553,0.2997046709060669,
data\official\train\train\NoisyLR\000218.npy,"(128, 128)",float32,2,0.008977551013231277,1.7358601093292236,0.5316270589828491,0.37980008125305176,
data\official\train\train\NoisyLR\000219.npy,"(128, 128)",float32,2,0.004710192326456308,1.6281777620315552,0.5560948252677917,0.37806352972984314,
data\official\train\train\NoisyLR\000220.npy,"(128, 128)",float32,2,0.011405142024159431,1.4443674087524414,0.30435699224472046,0.13510923087596893,
data\official\train\train\NoisyLR\000221.npy,"(128, 128)",float32,2,-0.03648064658045769,1.6838080883026123,0.42161279916763306,0.28063148260116577,
data\official\train\train\NoisyLR\000222.npy,"(128, 128)",float32,2,-0.03034367598593235,1.3755207061767578,0.3927047848701477,0.26706451177597046,
data\official\train\train\NoisyLR\000223.npy,"(128, 128)",float32,2,-0.029209520667791367,1.6103971004486084,0.46319401264190674,0.29979002475738525,
data\official\train\train\NoisyLR\000224.npy,"(128, 128)",float32,2,0.001114299288019538,1.2838551998138428,0.43618300557136536,0.17319855093955994,
data\official\train\train\NoisyLR\000225.npy,"(128, 128)",float32,2,-0.014222439378499985,1.3193638324737549,0.23876255750656128,0.09579680860042572,
data\official\train\train\NoisyLR\000226.npy,"(128, 128)",float32,2,0.02625737525522709,1.171225666999817,0.2864648997783661,0.12373606115579605,
data\official\train\train\NoisyLR\000227.npy,"(128, 128)",float32,2,0.018580656498670578,1.145476222038269,0.27760452032089233,0.1232939064502716,
data\official\train\train\NoisyLR\000228.npy,"(128, 128)",float32,2,-0.07470886409282684,1.386426329612732,0.28340816497802734,0.26638904213905334,
data\official\train\train\NoisyLR\000229.npy,"(128, 128)",float32,2,-0.014365884475409985,1.5117934942245483,0.5521879196166992,0.23344065248966217,
data\official\train\train\NoisyLR\000230.npy,"(128, 128)",float32,2,-0.019091656431555748,1.6144163608551025,0.5629422068595886,0.2364640086889267,
data\official\train\train\NoisyLR\000231.npy,"(128, 128)",float32,2,-0.030593473464250565,1.560404658317566,0.5631458759307861,0.23431387543678284,
data\official\train\train\NoisyLR\000232.npy,"(128, 128)",float32,2,-0.024734754115343094,1.1374439001083374,0.2035561203956604,0.15242959558963776,
data\official\train\train\NoisyLR\000233.npy,"(128, 128)",float32,2,-0.030706876888871193,1.2344889640808105,0.2065395563840866,0.12482570111751556,
data\official\train\train\NoisyLR\000234.npy,"(128, 128)",float32,2,-0.006321346387267113,1.1217548847198486,0.20549684762954712,0.12159440666437149,
data\official\train\train\NoisyLR\000235.npy,"(128, 128)",float32,2,-0.012363101355731487,1.0625237226486206,0.2037833333015442,0.12004707753658295,
data\official\train\train\NoisyLR\000236.npy,"(128, 128)",float32,2,-0.012513193301856518,1.5882030725479126,0.4326167106628418,0.23971207439899445,
data\official\train\train\NoisyLR\000237.npy,"(128, 128)",float32,2,0.0028225556015968323,1.3470585346221924,0.39252355694770813,0.17660734057426453,
data\official\train\train\NoisyLR\000238.npy,"(128, 128)",float32,2,-0.0179960448294878,1.2932268381118774,0.4213539958000183,0.18578088283538818,
data\official\train\train\NoisyLR\000239.npy,"(128, 128)",float32,2,-0.009763380512595177,1.200934648513794,0.45948439836502075,0.17700283229351044,
data\official\train\train\NoisyLR\000240.npy,"(128, 128)",float32,2,-0.00014210607332643121,1.4069496393203735,0.31430667638778687,0.2286681830883026,
data\official\train\train\NoisyLR\000241.npy,"(128, 128)",float32,2,0.0012605811934918165,1.7896616458892822,0.894315242767334,0.20481441915035248,
data\official\train\train\NoisyLR\000242.npy,"(128, 128)",float32,2,0.0009926916100084782,1.6352566480636597,0.8824644088745117,0.19542591273784637,
data\official\train\train\NoisyLR\000243.npy,"(128, 128)",float32,2,0.0010203284909948707,1.5353331565856934,0.8959658741950989,0.18555593490600586,
data\official\train\train\NoisyLR\000244.npy,"(128, 128)",float32,2,-0.05124806612730026,1.488489031791687,0.3857313096523285,0.2741936147212982,
data\official\train\train\NoisyLR\000245.npy,"(128, 128)",float32,2,-0.004593730438500643,1.5594642162322998,0.7428858280181885,0.16900533437728882,
data\official\train\train\NoisyLR\000246.npy,"(128, 128)",float32,2,-0.043583814054727554,1.3640943765640259,0.683457612991333,0.17893002927303314,
data\official\train\train\NoisyLR\000247.npy,"(128, 128)",float32,2,-0.007805672474205494,1.3910831212997437,0.7089779376983643,0.16972175240516663,
data\official\train\train\NoisyLR\000248.npy,"(128, 128)",float32,2,-0.019894937053322792,1.381893277168274,0.4274686276912689,0.34290221333503723,
data\official\train\train\NoisyLR\000249.npy,"(128, 128)",float32,2,-0.039255499839782715,1.1623427867889404,0.14000558853149414,0.16348892450332642,
data\official\train\train\NoisyLR\000250.npy,"(128, 128)",float32,2,-0.03481951728463173,1.0986628532409668,0.17925217747688293,0.17660948634147644,
data\official\train\train\NoisyLR\000251.npy,"(128, 128)",float32,2,-0.03840585798025131,1.0829291343688965,0.1398463249206543,0.16245119273662567,
data\official\train\train\NoisyLR\000252.npy,"(128, 128)",float32,2,-0.001623061252757907,1.4949322938919067,0.6854296326637268,0.2523947060108185,
data\official\train\train\NoisyLR\000253.npy,"(128, 128)",float32,2,0.0008485881262458861,1.629828691482544,0.8071179389953613,0.22066758573055267,
data\official\train\train\NoisyLR\000254.npy,"(128, 128)",float32,2,-0.008606688119471073,1.5114531517028809,0.7033032178878784,0.2579670548439026,
data\official\train\train\NoisyLR\000255.npy,"(128, 128)",float32,2,0.005283638834953308,1.5515118837356567,0.809745192527771,0.20680110156536102,
data\official\train\train\NoisyLR\000256.npy,"(128, 128)",float32,2,-0.006101631559431553,1.538050889968872,0.8024764060974121,0.229454904794693,
data\official\train\train\NoisyLR\000257.npy,"(128, 128)",float32,2,-0.06618752330541611,1.5527580976486206,0.4550235867500305,0.25756895542144775,
data\official\train\train\NoisyLR\000258.npy,"(128, 128)",float32,2,-0.05638893321156502,1.4921306371688843,0.4538866877555847,0.24870434403419495,
data\official\train\train\NoisyLR\000259.npy,"(128, 128)",float32,2,-0.020833376795053482,1.5288548469543457,0.40167510509490967,0.23960579931735992,
data\official\train\train\NoisyLR\000260.npy,"(128, 128)",float32,2,0.0008208337821997702,1.2061740159988403,0.2412334531545639,0.13387727737426758,
data\official\train\train\NoisyLR\000261.npy,"(128, 128)",float32,2,-0.01118467003107071,1.5485020875930786,0.25326022505760193,0.2227409929037094,
data\official\train\train\NoisyLR\000262.npy,"(128, 128)",float32,2,0.0015053596580401063,1.454864501953125,0.2465173304080963,0.23749127984046936,
data\official\train\train\NoisyLR\000263.npy,"(128, 128)",float32,2,-0.011978368274867535,1.6096434593200684,0.24513693153858185,0.23346169292926788,
data\official\train\train\NoisyLR\000264.npy,"(128, 128)",float32,2,-0.03228732571005821,1.398930311203003,0.4335685968399048,0.26985692977905273,
data\official\train\train\NoisyLR\000265.npy,"(128, 128)",float32,2,-0.008325936272740364,1.1197996139526367,0.24672022461891174,0.14571669697761536,
data\official\train\train\NoisyLR\000266.npy,"(128, 128)",float32,2,-0.00020474378834478557,1.1733366250991821,0.24430795013904572,0.1456015408039093,
data\official\train\train\NoisyLR\000267.npy,"(128, 128)",float32,2,-0.010679945349693298,1.2488043308258057,0.24520868062973022,0.152568981051445,
